Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
Stranger: Mukou Hadan,277,670,8.27,157721,317355,2892,Movie,1,Finished Airing,,2007,Action,
Stranger: Mukou Hadan,277,670,8.27,157721,317355,2892,Movie,1,Finished Airing,,2007,Adventure,
Tokyo Godfathers,278,804,8.27,134955,270284,2364,Movie,1,Finished Airing,,2003,Award Winning,
Tokyo Godfathers,278,804,8.27,134955,270284,2364,Movie,1,Finished Airing,,2003,Comedy,
Tokyo Godfathers,278,804,8.27,134955,270284,2364,Movie,1,Finished Airing,,2003,Drama,
86,266,282,8.27,325822,647104,15692,TV,11,Finished Airing,Spring,2021,Action,
86,266,282,8.27,325822,647104,15692,TV,11,Finished Airing,Spring,2021,Drama,
86,266,282,8.27,325822,647104,15692,TV,11,Finished Airing,Spring,2021,Sci-Fi,
Gin no Saji 2nd Season,267,1459,8.27,86264,139719,643,TV,11,Finished Airing,Winter,2014,,Shounen
Golden Kamuy 4th Season,268,2344,8.27,8377,70251,395,TV,13,Currently Airing,Fall,2022,Action,Seinen
Golden Kamuy 4th Season,268,2344,8.27,8377,70251,395,TV,13,Currently Airing,Fall,2022,Adventure,Seinen
Gyakkyou Burai Kaiji: Ultimate Survivor,269,639,8.27,151560,332406,9592,TV,26,Finished Airing,Fall,2007,,Seinen
Holo no Graffiti,270,2810,8.27,16749,50720,1795,ONA,0,Currently Airing,,2019,,
Initial D Final Stage,271,1556,8.27,65732,127766,855,TV,4,Finished Airing,Spring,2014,,Seinen
Ao Ashi,283,1258,8.26,79837,170593,2646,TV,24,Finished Airing,Spring,2022,,Seinen
Bakemono no Ko,280,511,8.26,213978,400649,3085,Movie,1,Finished Airing,,2015,Adventure,
Bakemono no Ko,280,511,8.26,213978,400649,3085,Movie,1,Finished Airing,,2015,Supernatural,
Diamond no Ace: Act II,285,2116,8.26,40744,82726,918,TV,52,Finished Airing,Spring,2019,,Shounen
Hajime no Ippo: Champion Road,286,1591,8.26,75811,124875,205,Special,1,Finished Airing,,2003,,Shounen
Hunter x Hunter: Greed Island Final,287,1475,8.26,74578,137247,233,OVA,14,Finished Airing,,2004,Action,Shounen
Hunter x Hunter: Greed Island Final,287,1475,8.26,74578,137247,233,OVA,14,Finished Airing,,2004,Adventure,Shounen
Hunter x Hunter: Greed Island Final,287,1475,8.26,74578,137247,233,OVA,14,Finished Airing,,2004,Fantasy,Shounen
Yuukoku no Moriarty Part 2,288,999,8.26,95510,216964,2786,TV,13,Finished Airing,Spring,2021,Mystery,Shounen
Yuukoku no Moriarty Part 2,288,999,8.26,95510,216964,2786,TV,13,Finished Airing,Spring,2021,Suspense,Shounen
Ramayana: The Legend of Prince Rama,279,6352,8.26,4267,8375,139,Movie,1,Finished Airing,,1993,,
Sono Bisque Doll wa Koi wo Suru,280,168,8.26,520170,880271,18084,TV,12,Finished Airing,Winter,2022,Romance,Seinen
Sono Bisque Doll wa Koi wo Suru,280,168,8.26,520170,880271,18084,TV,12,Finished Airing,Winter,2022,Slice of Life,Seinen
Space☆Dandy 2nd Season,281,1334,8.26,84405,158859,1786,TV,13,Finished Airing,Summer,2014,Comedy,
Space☆Dandy 2nd Season,281,1334,8.26,84405,158859,1786,TV,13,Finished Airing,Summer,2014,Sci-Fi,
Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,Adventure,
Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,Award Winning,
Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,Fantasy,
Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,Romance,
Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,Sci-Fi,
Kotarou wa Hitorigurashi,289,1640,8.25,68242,120315,1726,ONA,10,Finished Airing,,2022,Comedy,Seinen
Kotarou wa Hitorigurashi,289,1640,8.25,68242,120315,1726,ONA,10,Finished Airing,,2022,Slice of Life,Seinen
Kuroshitsuji Movie: Book of the Atlantic,290,1176,8.25,82256,181757,1369,Movie,1,Finished Airing,,2017,Action,Shounen
Kuroshitsuji Movie: Book of the Atlantic,290,1176,8.25,82256,181757,1369,Movie,1,Finished Airing,,2017,Comedy,Shounen
Kuroshitsuji Movie: Book of the Atlantic,290,1176,8.25,82256,181757,1369,Movie,1,Finished Airing,,2017,Mystery,Shounen
Kuroshitsuji Movie: Book of the Atlantic,290,1176,8.25,82256,181757,1369,Movie,1,Finished Airing,,2017,Supernatural,Shounen
Naruto: Shippuuden,291,15,8.25,1530044,2290946,105184,TV,500,Finished Airing,Winter,2007,Action,Shounen
Naruto: Shippuuden,291,15,8.25,1530044,2290946,105184,TV,500,Finished Airing,Winter,2007,Adventure,Shounen
Naruto: Shippuuden,291,15,8.25,1530044,2290946,105184,TV,500,Finished Airing,Winter,2007,Fantasy,Shounen
Non Non Biyori Movie: Vacation,292,2305,8.25,33134,72283,203,Movie,1,Finished Airing,,2018,,Seinen
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,293,52,8.25,1012162,1592845,44125,TV,13,Finished Airing,Fall,2018,Drama,
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,293,52,8.25,1012162,1592845,44125,TV,13,Finished Airing,Fall,2018,Romance,
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,293,52,8.25,1012162,1592845,44125,TV,13,Finished Airing,Fall,2018,Supernatural,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Action,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Adventure,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Award Winning,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Drama,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Fantasy,
Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,Romance,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,895,8.25,135005,242778,393,Special,1,Finished Airing,,2015,Sci-Fi,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,895,8.25,135005,242778,393,Special,1,Finished Airing,,2015,Suspense,
Tonari no Totoro,296,143,8.25,641849,984662,7753,Movie,1,Finished Airing,,1988,Adventure,
Tonari no Totoro,296,143,8.25,641849,984662,7753,Movie,1,Finished Airing,,1988,Award Winning,
Tonari no Totoro,296,143,8.25,641849,984662,7753,Movie,1,Finished Airing,,1988,Supernatural,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,297,4176,8.25,11463,23575,84,Movie,4,Finished Airing,,2019,Drama,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,297,4176,8.25,11463,23575,84,Movie,4,Finished Airing,,2019,Sci-Fi,
Gyakkyou Burai Kaiji: Hakairoku-hen,298,1171,8.25,100044,182380,2587,TV,26,Finished Airing,Spring,2011,,Seinen
Danshi Koukousei no Nichijou,299,209,8.24,392631,778267,13650,TV,12,Finished Airing,Winter,2012,,
Detective Conan: Episode One - The Great Detective Turned Small,300,3797,8.24,13743,28788,60,Special,1,Finished Airing,,2016,Adventure,Shounen
Detective Conan: Episode One - The Great Detective Turned Small,300,3797,8.24,13743,28788,60,Special,1,Finished Airing,,2016,Comedy,Shounen
Detective Conan: Episode One - The Great Detective Turned Small,300,3797,8.24,13743,28788,60,Special,1,Finished Airing,,2016,Mystery,Shounen
Dororo,301,116,8.24,566932,1112607,18813,TV,24,Finished Airing,Winter,2019,Action,Shounen
Dororo,301,116,8.24,566932,1112607,18813,TV,24,Finished Airing,Winter,2019,Adventure,Shounen
Dororo,301,116,8.24,566932,1112607,18813,TV,24,Finished Airing,Winter,2019,Supernatural,Shounen
Golden Kamuy 2nd Season,302,1169,8.24,99690,182729,890,TV,12,Finished Airing,Fall,2018,Action,Seinen
Golden Kamuy 2nd Season,302,1169,8.24,99690,182729,890,TV,12,Finished Airing,Fall,2018,Adventure,Seinen
Great Pretender,303,325,8.24,287823,595338,9271,TV,23,Finished Airing,Summer,2020,Action,
Great Pretender,303,325,8.24,287823,595338,9271,TV,23,Finished Airing,Summer,2020,Adventure,
Great Pretender,303,325,8.24,287823,595338,9271,TV,23,Finished Airing,Summer,2020,Mystery,
Youjo Senki Movie,304,856,8.24,132458,251873,983,Movie,1,Finished Airing,,2019,Action,
Youjo Senki Movie,304,856,8.24,132458,251873,983,Movie,1,Finished Airing,,2019,Fantasy,
Nodame Cantabile: Finale,305,1600,8.24,67607,124067,406,TV,11,Finished Airing,Winter,2010,Comedy,Josei
Nodame Cantabile: Finale,305,1600,8.24,67607,124067,406,TV,11,Finished Airing,Winter,2010,Romance,Josei
Re:Zero kara Hajimeru Isekai Seikatsu,306,24,8.24,1318554,2046239,63616,TV,25,Finished Airing,Spring,2016,Drama,
Re:Zero kara Hajimeru Isekai Seikatsu,306,24,8.24,1318554,2046239,63616,TV,25,Finished Airing,Spring,2016,Fantasy,
Re:Zero kara Hajimeru Isekai Seikatsu,306,24,8.24,1318554,2046239,63616,TV,25,Finished Airing,Spring,2016,Suspense,
Sasaki to Miyano,307,1336,8.24,64113,158661,4021,TV,12,Finished Airing,Winter,2022,Boys Love,
Sasaki to Miyano,307,1336,8.24,64113,158661,4021,TV,12,Finished Airing,Winter,2022,Slice of Life,
Major S3,308,2428,8.23,41744,66418,351,TV,26,Finished Airing,Winter,2007,,Shounen
One Piece Movie 14: Stampede,309,1305,8.23,100557,162671,625,Movie,1,Finished Airing,,2019,Action,Shounen
One Piece Movie 14: Stampede,309,1305,8.23,100557,162671,625,Movie,1,Finished Airing,,2019,Adventure,Shounen
One Piece Movie 14: Stampede,309,1305,8.23,100557,162671,625,Movie,1,Finished Airing,,2019,Fantasy,Shounen
Ookami to Koushinryou,310,216,8.23,374675,774077,17407,TV,13,Finished Airing,Winter,2008,Adventure,
Ookami to Koushinryou,310,216,8.23,374675,774077,17407,TV,13,Finished Airing,Winter,2008,Fantasy,
Ookami to Koushinryou,310,216,8.23,374675,774077,17407,TV,13,Finished Airing,Winter,2008,Romance,
Hajime no Ippo: Mashiba vs. Kimura,311,1880,8.23,61497,99781,166,OVA,1,Finished Airing,,2003,,Shounen
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,312,1520,8.23,74182,131889,1524,TV,25,Finished Airing,Fall,2016,Action,
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,312,1520,8.23,74182,131889,1524,TV,25,Finished Airing,Fall,2016,Drama,
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,312,1520,8.23,74182,131889,1524,TV,25,Finished Airing,Fall,2016,Sci-Fi,
Bungou Stray Dogs 3rd Season,313,349,8.22,290425,558008,4758,TV,12,Finished Airing,Spring,2019,Action,Seinen
Bungou Stray Dogs 3rd Season,313,349,8.22,290425,558008,4758,TV,12,Finished Airing,Spring,2019,Mystery,Seinen
Bungou Stray Dogs 3rd Season,313,349,8.22,290425,558008,4758,TV,12,Finished Airing,Spring,2019,Supernatural,Seinen
Fruits Basket 1st Season,314,231,8.22,352737,746774,14485,TV,25,Finished Airing,Spring,2019,Drama,Shoujo
Fruits Basket 1st Season,314,231,8.22,352737,746774,14485,TV,25,Finished Airing,Spring,2019,Romance,Shoujo
Fruits Basket 1st Season,314,231,8.22,352737,746774,14485,TV,25,Finished Airing,Spring,2019,Supernatural,Shoujo
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,315,5779,8.22,3432,10560,43,Movie,12,Finished Airing,,2022,Drama,
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,315,5779,8.22,3432,10560,43,Movie,12,Finished Airing,,2022,Sci-Fi,
JoJo no Kimyou na Bouken Part 6: Stone Ocean,316,478,8.22,219109,424070,6686,ONA,12,Finished Airing,,2021,Action,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,316,478,8.22,219109,424070,6686,ONA,12,Finished Airing,,2021,Adventure,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,316,478,8.22,219109,424070,6686,ONA,12,Finished Airing,,2021,Supernatural,Shounen
Kono Sekai no Katasumi ni,317,1223,8.22,72489,175164,1440,Movie,1,Finished Airing,,2016,Award Winning,Seinen
Kono Sekai no Katasumi ni,317,1223,8.22,72489,175164,1440,Movie,1,Finished Airing,,2016,Drama,Seinen
Kuroko no Basket 2nd Season,318,196,8.22,512088,804014,4295,TV,25,Finished Airing,Fall,2013,,Shounen
Lycoris Recoil,319,543,8.22,169341,376833,6402,TV,13,Finished Airing,Summer,2022,,
Magi: The Kingdom of Magic,320,197,8.22,437266,802359,7543,TV,25,Finished Airing,Fall,2013,Action,Shounen
Magi: The Kingdom of Magic,320,197,8.22,437266,802359,7543,TV,25,Finished Airing,Fall,2013,Adventure,Shounen
Magi: The Kingdom of Magic,320,197,8.22,437266,802359,7543,TV,25,Finished Airing,Fall,2013,Fantasy,Shounen
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,321,1124,8.22,96557,190004,897,Movie,1,Finished Airing,,2012,Drama,
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,321,1124,8.22,96557,190004,897,Movie,1,Finished Airing,,2012,Suspense,
Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,Adventure,
Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,Award Winning,
Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,Comedy,
Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,Drama,
Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,Fantasy,
Major S1,323,1925,8.22,49187,96926,1361,TV,26,Finished Airing,Fall,2004,,Shounen
Mimi wo Sumaseba,324,647,8.22,184913,327571,4484,Movie,1,Finished Airing,,1995,Drama,Shoujo
Mimi wo Sumaseba,324,647,8.22,184913,327571,4484,Movie,1,Finished Airing,,1995,Romance,Shoujo
SKET Dance,325,1001,8.22,81466,216651,3166,TV,77,Finished Airing,Spring,2011,,Shounen
Trigun,326,246,8.22,347061,707187,14456,TV,26,Finished Airing,Spring,1998,Action,Shounen
Trigun,326,246,8.22,347061,707187,14456,TV,26,Finished Airing,Spring,1998,Adventure,Shounen
Trigun,326,246,8.22,347061,707187,14456,TV,26,Finished Airing,Spring,1998,Sci-Fi,Shounen
Wu Liuqi: Zui Qiang Fa Xing Shi,327,2534,8.22,36078,61721,486,ONA,10,Finished Airing,,2019,Action,
Wu Liuqi: Zui Qiang Fa Xing Shi,327,2534,8.22,36078,61721,486,ONA,10,Finished Airing,,2019,Comedy,
Wu Liuqi: Zui Qiang Fa Xing Shi,327,2534,8.22,36078,61721,486,ONA,10,Finished Airing,,2019,Drama,
Wu Liuqi: Zui Qiang Fa Xing Shi,327,2534,8.22,36078,61721,486,ONA,10,Finished Airing,,2019,Mystery,
xxxHOLiC◆Kei,328,1484,8.22,63735,136569,584,TV,13,Finished Airing,Spring,2008,Comedy,Seinen
xxxHOLiC◆Kei,328,1484,8.22,63735,136569,584,TV,13,Finished Airing,Spring,2008,Drama,Seinen
xxxHOLiC◆Kei,328,1484,8.22,63735,136569,584,TV,13,Finished Airing,Spring,2008,Mystery,Seinen
xxxHOLiC◆Kei,328,1484,8.22,63735,136569,584,TV,13,Finished Airing,Spring,2008,Supernatural,Seinen
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,329,141,8.22,644610,994328,15599,TV,13,Finished Airing,Spring,2015,Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,329,141,8.22,644610,994328,15599,TV,13,Finished Airing,Spring,2015,Romance,
Vanitas no Karte Part 2,330,922,8.21,97606,233951,2461,TV,12,Finished Airing,Winter,2022,,Shounen
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,Award Winning,Shoujo
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,Comedy,Shoujo
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,Drama,Shoujo
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,Fantasy,Shoujo
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,Romance,Shoujo
Detective Conan Movie 13: The Raven Chaser,332,2668,8.21,31794,56208,78,Movie,1,Finished Airing,,2009,Action,Shounen
Detective Conan Movie 13: The Raven Chaser,332,2668,8.21,31794,56208,78,Movie,1,Finished Airing,,2009,Mystery,Shounen
Hachimitsu to Clover II,333,1838,8.21,52749,103181,953,TV,12,Finished Airing,Summer,2006,Drama,Josei
Hachimitsu to Clover II,333,1838,8.21,52749,103181,953,TV,12,Finished Airing,Summer,2006,Romance,Josei
IDOLiSH7 Third Beat!,334,4577,8.21,5658,19033,323,TV,13,Finished Airing,Summer,2021,,
Kaguya-hime no Monogatari,335,1030,8.21,109329,210353,2340,Movie,1,Finished Airing,,2013,Award Winning,
Kaguya-hime no Monogatari,335,1030,8.21,109329,210353,2340,Movie,1,Finished Airing,,2013,Fantasy,
Quanzhi Gaoshou Specials,336,1872,8.21,51496,100248,352,ONA,3,Finished Airing,,2018,,
ReLIFE: Kanketsu-hen,337,583,8.21,214454,360373,1693,Special,4,Finished Airing,,2018,Drama,
ReLIFE: Kanketsu-hen,337,583,8.21,214454,360373,1693,Special,4,Finished Airing,,2018,Romance,
Saiki Kusuo no Ψ-nan: Kanketsu-hen,338,1077,8.21,119761,200115,360,Special,1,Finished Airing,,2018,Comedy,Shounen
Saiki Kusuo no Ψ-nan: Kanketsu-hen,338,1077,8.21,119761,200115,360,Special,1,Finished Airing,,2018,Supernatural,Shounen
Tanoshii Muumin Ikka,339,4085,8.21,11182,24729,637,TV,78,Finished Airing,Spring,1990,Adventure,Kids
Tanoshii Muumin Ikka,339,4085,8.21,11182,24729,637,TV,78,Finished Airing,Spring,1990,Comedy,Kids
Tanoshii Muumin Ikka,339,4085,8.21,11182,24729,637,TV,78,Finished Airing,Spring,1990,Fantasy,Kids
Tanoshii Muumin Ikka,339,4085,8.21,11182,24729,637,TV,78,Finished Airing,Spring,1990,Slice of Life,Kids
Major S2,340,2370,8.2,43662,68942,307,TV,26,Finished Airing,Winter,2006,,Shounen
Major S4,341,2508,8.2,39198,62812,196,TV,26,Finished Airing,Winter,2008,,Shounen
No Game No Life: Zero,342,190,8.2,442736,815726,7466,Movie,1,Finished Airing,,2017,Drama,
No Game No Life: Zero,342,190,8.2,442736,815726,7466,Movie,1,Finished Airing,,2017,Fantasy,
No Game No Life: Zero,342,190,8.2,442736,815726,7466,Movie,1,Finished Airing,,2017,Romance,
Nomad: Megalo Box 2,343,1149,8.2,73962,185712,1945,TV,13,Finished Airing,Spring,2021,Sci-Fi,
Nomad: Megalo Box 2,343,1149,8.2,73962,185712,1945,TV,13,Finished Airing,Spring,2021,Sports,
Paripi Koumei,344,878,8.2,115115,246889,2343,TV,12,Finished Airing,Spring,2022,,
Shoujo Shuumatsu Ryokou,345,685,8.2,118582,313715,6276,TV,12,Finished Airing,Fall,2017,Adventure,
Shoujo Shuumatsu Ryokou,345,685,8.2,118582,313715,6276,TV,12,Finished Airing,Fall,2017,Mystery,
Shoujo Shuumatsu Ryokou,345,685,8.2,118582,313715,6276,TV,12,Finished Airing,Fall,2017,Sci-Fi,
Shoujo Shuumatsu Ryokou,345,685,8.2,118582,313715,6276,TV,12,Finished Airing,Fall,2017,Slice of Life,
xxxHOLiC Rou,346,2427,8.2,31023,66425,179,OVA,2,Finished Airing,,2010,Mystery,Seinen
xxxHOLiC Rou,346,2427,8.2,31023,66425,179,OVA,2,Finished Airing,,2010,Supernatural,Seinen
Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,Action,Seinen
Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,Adventure,Seinen
Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,Drama,Seinen
Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,Fantasy,Seinen
Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,Horror,Seinen
Bungou Stray Dogs 2nd Season,348,214,8.2,445444,774475,6540,TV,12,Finished Airing,Fall,2016,Action,Seinen
Bungou Stray Dogs 2nd Season,348,214,8.2,445444,774475,6540,TV,12,Finished Airing,Fall,2016,Mystery,Seinen
Bungou Stray Dogs 2nd Season,348,214,8.2,445444,774475,6540,TV,12,Finished Airing,Fall,2016,Supernatural,Seinen
Horimiya,349,100,8.2,707509,1186293,30509,TV,13,Finished Airing,Winter,2021,,Shounen
InuYasha: Kanketsu-hen,350,811,8.2,135355,267318,2078,TV,26,Finished Airing,Fall,2009,Action,Shounen
InuYasha: Kanketsu-hen,350,811,8.2,135355,267318,2078,TV,26,Finished Airing,Fall,2009,Adventure,Shounen
InuYasha: Kanketsu-hen,350,811,8.2,135355,267318,2078,TV,26,Finished Airing,Fall,2009,Fantasy,Shounen
InuYasha: Kanketsu-hen,350,811,8.2,135355,267318,2078,TV,26,Finished Airing,Fall,2009,Romance,Shounen
Kamisama Hajimemashita◎,351,555,8.2,200284,372210,2776,TV,12,Finished Airing,Winter,2015,Comedy,Shoujo
Kamisama Hajimemashita◎,351,555,8.2,200284,372210,2776,TV,12,Finished Airing,Winter,2015,Fantasy,Shoujo
Kamisama Hajimemashita◎,351,555,8.2,200284,372210,2776,TV,12,Finished Airing,Winter,2015,Romance,Shoujo
Asobi Asobase,352,456,8.19,207342,437832,6062,TV,12,Finished Airing,Summer,2018,,Seinen
Bakuman.,353,326,8.19,285644,594812,9286,TV,25,Finished Airing,Fall,2010,Comedy,Shounen
Bakuman.,353,326,8.19,285644,594812,9286,TV,25,Finished Airing,Fall,2010,Drama,Shounen
Bakuman.,353,326,8.19,285644,594812,9286,TV,25,Finished Airing,Fall,2010,Romance,Shounen
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,Comedy,Shounen
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,Drama,Shounen
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,Romance,Shounen
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,Sports,Shounen
Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,Drama,Josei
Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,Sports,Josei
Fate/stay night: Unlimited Blade Works,356,137,8.19,636054,1004240,15819,TV,12,Finished Airing,Fall,2014,Action,
Fate/stay night: Unlimited Blade Works,356,137,8.19,636054,1004240,15819,TV,12,Finished Airing,Fall,2014,Fantasy,
Fate/stay night: Unlimited Blade Works,356,137,8.19,636054,1004240,15819,TV,12,Finished Airing,Fall,2014,Supernatural,
Girls & Panzer Movie,357,1888,8.19,53726,99304,1298,Movie,1,Finished Airing,,2015,Action,
Girls & Panzer Movie,357,1888,8.19,53726,99304,1298,Movie,1,Finished Airing,,2015,Award Winning,
Haikyuu!! Movie 4: Concept no Tatakai,358,2267,8.19,28274,74453,72,Movie,1,Finished Airing,,2017,,Shounen
Hunter x Hunter: Greed Island,359,1405,8.19,81316,147483,281,OVA,8,Finished Airing,,2003,Action,Shounen
Hunter x Hunter: Greed Island,359,1405,8.19,81316,147483,281,OVA,8,Finished Airing,,2003,Adventure,Shounen
