Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Studios,Genres,Demographic
Planetarian: Hoshi no Hito,847,2988,7.83,14407,45414,195,Movie,1,Finished Airing,,2016,David Production,Drama,
Planetarian: Hoshi no Hito,847,2988,7.83,14407,45414,195,Movie,1,Finished Airing,,2016,David Production,Sci-Fi,
Princess Connect! Re:Dive Season 2,848,1729,7.83,38885,113134,801,TV,12,Finished Airing,Winter,2022,Others,Adventure,
Princess Connect! Re:Dive Season 2,848,1729,7.83,38885,113134,801,TV,12,Finished Airing,Winter,2022,Others,Comedy,
Princess Connect! Re:Dive Season 2,848,1729,7.83,38885,113134,801,TV,12,Finished Airing,Winter,2022,Others,Fantasy,
Princess Connect! Re:Dive Season 2,848,1729,7.83,38885,113134,801,TV,12,Finished Airing,Winter,2022,Others,Gourmet,
Seitokai Yakuindomo Movie,849,2660,7.83,23144,56581,74,Movie,1,Finished Airing,,2017,Others,,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,Gonzo,Comedy,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,Gonzo,Romance,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,Others,Comedy,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,Others,Romance,Shounen
Shin Jidai,852,10769,7.83,1079,1801,6,Music,1,Finished Airing,,2022,Others,,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,Kyoto Animation,Award Winning,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,Kyoto Animation,Comedy,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,Kyoto Animation,Mystery,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,Kyoto Animation,Sci-Fi,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,Kyoto Animation,Slice of Life,
Tasogare Otome x Amnesia,854,533,7.83,175444,384113,4420,TV,12,Finished Airing,Spring,2012,SILVER LINK.,Horror,Shounen
Tasogare Otome x Amnesia,854,533,7.83,175444,384113,4420,TV,12,Finished Airing,Spring,2012,SILVER LINK.,Mystery,Shounen
Tasogare Otome x Amnesia,854,533,7.83,175444,384113,4420,TV,12,Finished Airing,Spring,2012,SILVER LINK.,Romance,Shounen
Tasogare Otome x Amnesia,854,533,7.83,175444,384113,4420,TV,12,Finished Airing,Spring,2012,SILVER LINK.,Supernatural,Shounen
Tentai Senshi Sunred 2nd Season,855,6557,7.83,3477,7781,24,TV,26,Finished Airing,Fall,2009,Others,,Seinen
91 Days,856,269,7.83,306855,671869,7580,TV,12,Finished Airing,Summer,2016,Shuka,Action,
91 Days,856,269,7.83,306855,671869,7580,TV,12,Finished Airing,Summer,2016,Shuka,Drama,
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,857,3704,7.83,12246,30232,122,Movie,1,Finished Airing,,2015,SANZIGEN,Action,Seinen
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,857,3704,7.83,12246,30232,122,Movie,1,Finished Airing,,2015,SANZIGEN,Sci-Fi,Seinen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Production I.G,Action,Shounen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Production I.G,Fantasy,Shounen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Xebec,Action,Shounen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Xebec,Fantasy,Shounen
Capeta,859,4021,7.83,11184,25505,295,TV,52,Finished Airing,Fall,2005,Studio Comet,,Shounen
Danshi Koukousei no Nichijou Specials,860,1533,7.83,71228,130839,184,Special,6,Finished Airing,,2012,Sunrise,,
Flanders no Inu (Movie),861,4358,7.83,5493,21205,78,Movie,1,Finished Airing,,1997,Nippon Animation,,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Madhouse,Action,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Madhouse,Drama,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Madhouse,Sci-Fi,
Haikyuu!! (OVA),863,3784,7.83,9343,28999,56,OVA,10,Finished Airing,,2020,Others,,Shounen
Haikyuu!! Riku vs. Kuu,864,794,7.83,158436,274101,573,OVA,2,Finished Airing,,2020,Production I.G,,Shounen
Hug tto! Precure,865,5020,7.83,4622,15077,244,TV,49,Finished Airing,Winter,2018,Toei Animation,Action,
Hug tto! Precure,865,5020,7.83,4622,15077,244,TV,49,Finished Airing,Winter,2018,Toei Animation,Fantasy,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Others,Comedy,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Others,Fantasy,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Sunrise,Action,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Sunrise,Drama,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Sunrise,Sci-Fi,
Yuru Yuri♪♪,868,1201,7.83,98643,177965,936,TV,12,Finished Airing,Summer,2012,Doga Kobo,Comedy,
Yuru Yuri♪♪,868,1201,7.83,98643,177965,936,TV,12,Finished Airing,Summer,2012,Doga Kobo,Girls Love,
Yuusha-Ou GaoGaiGar,869,4458,7.83,5891,20251,324,TV,49,Finished Airing,Winter,1997,Sunrise,Action,
Yuusha-Ou GaoGaiGar,869,4458,7.83,5891,20251,324,TV,49,Finished Airing,Winter,1997,Sunrise,Adventure,
Yuusha-Ou GaoGaiGar,869,4458,7.83,5891,20251,324,TV,49,Finished Airing,Winter,1997,Sunrise,Sci-Fi,
Tsurune: Tsunagari no Issha,870,3560,7.82,2861,32551,170,TV,13,Currently Airing,Winter,2023,Kyoto Animation,,
Tunshi Xingkong,871,7490,7.82,1988,5541,82,ONA,26,Finished Airing,,2020,Others,Action,
Tunshi Xingkong,871,7490,7.82,1988,5541,82,ONA,26,Finished Airing,,2020,Others,Adventure,
Tunshi Xingkong,871,7490,7.82,1988,5541,82,ONA,26,Finished Airing,,2020,Others,Fantasy,
Tunshi Xingkong,871,7490,7.82,1988,5541,82,ONA,26,Finished Airing,,2020,Others,Sci-Fi,
Working'!!,872,851,7.82,147067,255004,451,TV,13,Finished Airing,Fall,2011,A-1 Pictures,,Seinen
Little Witch Academia (TV),873,316,7.82,297690,606366,7178,TV,25,Finished Airing,Winter,2017,Trigger,Adventure,
Little Witch Academia (TV),873,316,7.82,297690,606366,7178,TV,25,Finished Airing,Winter,2017,Trigger,Comedy,
Little Witch Academia (TV),873,316,7.82,297690,606366,7178,TV,25,Finished Airing,Winter,2017,Trigger,Fantasy,
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,TMS Entertainment,Action,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,TMS Entertainment,Adventure,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,TMS Entertainment,Comedy,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,TMS Entertainment,Mystery,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,Others,Action,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,Others,Adventure,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,Others,Comedy,Seinen
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,Others,Mystery,Seinen
Mahoujin Guruguru (2017),875,3606,7.82,9942,31718,241,TV,24,Finished Airing,Summer,2017,Production I.G,Adventure,Shounen
Mahoujin Guruguru (2017),875,3606,7.82,9942,31718,241,TV,24,Finished Airing,Summer,2017,Production I.G,Comedy,Shounen
Mahoujin Guruguru (2017),875,3606,7.82,9942,31718,241,TV,24,Finished Airing,Summer,2017,Production I.G,Fantasy,Shounen
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Satelight,Adventure,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Satelight,Drama,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Satelight,Fantasy,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Others,Adventure,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Others,Drama,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Others,Fantasy,
There She Is!!,877,4119,7.82,13407,24183,159,ONA,5,Finished Airing,,2003,Others,Comedy,
There She Is!!,877,4119,7.82,13407,24183,159,ONA,5,Finished Airing,,2003,Others,Romance,
Aggressive Retsuko (ONA) 3rd Season,878,2142,7.82,52192,80803,238,ONA,10,Finished Airing,,2020,Others,,
Akachan to Boku,879,4324,7.82,8080,21667,144,TV,35,Finished Airing,Summer,1996,Pierrot,Comedy,Shoujo
Akachan to Boku,879,4324,7.82,8080,21667,144,TV,35,Finished Airing,Summer,1996,Pierrot,Drama,Shoujo
Berserk: Ougon Jidai-hen - Memorial Edition,880,3836,7.82,10422,28113,186,TV,13,Finished Airing,Fall,2022,Studio 4°C,Action,Seinen
Berserk: Ougon Jidai-hen - Memorial Edition,880,3836,7.82,10422,28113,186,TV,13,Finished Airing,Fall,2022,Studio 4°C,Adventure,Seinen
Berserk: Ougon Jidai-hen - Memorial Edition,880,3836,7.82,10422,28113,186,TV,13,Finished Airing,Fall,2022,Studio 4°C,Drama,Seinen
Berserk: Ougon Jidai-hen - Memorial Edition,880,3836,7.82,10422,28113,186,TV,13,Finished Airing,Fall,2022,Studio 4°C,Fantasy,Seinen
Berserk: Ougon Jidai-hen - Memorial Edition,880,3836,7.82,10422,28113,186,TV,13,Finished Airing,Fall,2022,Studio 4°C,Horror,Seinen
Blue Period,881,498,7.82,177678,408038,5359,TV,12,Finished Airing,Fall,2021,Seven Arcs,,Seinen
Bungou Stray Dogs,882,91,7.82,635739,1260236,24297,TV,12,Finished Airing,Spring,2016,Bones,Action,Seinen
Bungou Stray Dogs,882,91,7.82,635739,1260236,24297,TV,12,Finished Airing,Spring,2016,Bones,Mystery,Seinen
Bungou Stray Dogs,882,91,7.82,635739,1260236,24297,TV,12,Finished Airing,Spring,2016,Bones,Supernatural,Seinen
Eikoku Koi Monogatari Emma: Molders-hen,883,4008,7.82,11947,25653,101,TV,12,Finished Airing,Spring,2007,Ajia-do,Drama,Seinen
Eikoku Koi Monogatari Emma: Molders-hen,883,4008,7.82,11947,25653,101,TV,12,Finished Airing,Spring,2007,Ajia-do,Romance,Seinen
Fate/Grand Carnival,884,2891,7.82,18051,48459,244,OVA,4,Finished Airing,,2020,Lerche,Comedy,
Fate/Grand Carnival,884,2891,7.82,18051,48459,244,OVA,4,Finished Airing,,2020,Lerche,Fantasy,
Fate/Grand Carnival,884,2891,7.82,18051,48459,244,OVA,4,Finished Airing,,2020,Lerche,Supernatural,
Hidamari Sketch x 365,885,3673,7.82,15258,30760,182,TV,13,Finished Airing,Summer,2008,Shaft,Comedy,
Hidamari Sketch x 365,885,3673,7.82,15258,30760,182,TV,13,Finished Airing,Summer,2008,Shaft,Slice of Life,
Igano Kabamaru,886,5792,7.82,3980,10507,126,TV,24,Finished Airing,Fall,1983,Others,Action,Shoujo
Igano Kabamaru,886,5792,7.82,3980,10507,126,TV,24,Finished Airing,Fall,1983,Others,Adventure,Shoujo
Igano Kabamaru,886,5792,7.82,3980,10507,126,TV,24,Finished Airing,Fall,1983,Others,Comedy,Shoujo
Igano Kabamaru,886,5792,7.82,3980,10507,126,TV,24,Finished Airing,Fall,1983,Others,Romance,Shoujo
Baby Steps,887,1441,7.81,72010,142230,831,TV,25,Finished Airing,Spring,2014,Pierrot,,Shounen
Beastars 2nd Season,888,507,7.81,201967,402854,2139,TV,12,Finished Airing,Winter,2021,Others,Drama,Shounen
Beastars 2nd Season,888,507,7.81,201967,402854,2139,TV,12,Finished Airing,Winter,2021,Others,Slice of Life,Shounen
Break Blade Movie 5: Shisen no Hate,889,2711,7.81,33017,54555,27,Movie,1,Finished Airing,,2011,Production I.G,Action,Shounen
Break Blade Movie 5: Shisen no Hate,889,2711,7.81,33017,54555,27,Movie,1,Finished Airing,,2011,Production I.G,Fantasy,Shounen
Break Blade Movie 5: Shisen no Hate,889,2711,7.81,33017,54555,27,Movie,1,Finished Airing,,2011,Xebec,Action,Shounen
Break Blade Movie 5: Shisen no Hate,889,2711,7.81,33017,54555,27,Movie,1,Finished Airing,,2011,Xebec,Fantasy,Shounen
Detective Conan Movie 08: Time Travel of the Silver Sky,890,4416,7.81,10134,20616,8,Special,1,Finished Airing,,2004,TMS Entertainment,Adventure,
Detective Conan Movie 08: Time Travel of the Silver Sky,890,4416,7.81,10134,20616,8,Special,1,Finished Airing,,2004,TMS Entertainment,Mystery,
Enen no Shouboutai: Ni no Shou,891,259,7.81,358800,689745,2650,TV,24,Finished Airing,Summer,2020,David Production,Action,Shounen
Enen no Shouboutai: Ni no Shou,891,259,7.81,358800,689745,2650,TV,24,Finished Airing,Summer,2020,David Production,Supernatural,Shounen
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,892,2473,7.81,23346,64583,379,Movie,1,Finished Airing,,2021,CloverWorks,Action,
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,892,2473,7.81,23346,64583,379,Movie,1,Finished Airing,,2021,CloverWorks,Fantasy,
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,892,2473,7.81,23346,64583,379,Movie,1,Finished Airing,,2021,CloverWorks,Supernatural,
Goku Sayonara Zetsubou Sensei,893,2511,7.81,29972,62783,86,OVA,3,Finished Airing,,2008,Shaft,,Shounen
Jungle wa Itsumo Hare nochi Guu,894,3536,7.81,13922,32934,392,TV,26,Finished Airing,Spring,2001,Shin-Ei Animation,Comedy,Shounen
Jungle wa Itsumo Hare nochi Guu,894,3536,7.81,13922,32934,392,TV,26,Finished Airing,Spring,2001,Shin-Ei Animation,Slice of Life,Shounen
Yi Nian Yong Heng,895,5316,7.81,3312,13102,129,ONA,52,Finished Airing,,2020,B.CMAY PICTURES,Action,
Yi Nian Yong Heng,895,5316,7.81,3312,13102,129,ONA,52,Finished Airing,,2020,B.CMAY PICTURES,Comedy,
Yi Nian Yong Heng,895,5316,7.81,3312,13102,129,ONA,52,Finished Airing,,2020,B.CMAY PICTURES,Fantasy,
Kuroko no Basket: Tip Off,896,1881,7.81,54663,99826,83,Special,1,Finished Airing,,2013,Production I.G,,Shounen
Lupin the IIIrd: Jigen Daisuke no Bohyou,897,3897,7.81,12663,27268,85,Movie,1,Finished Airing,,2014,Telecom Animation Film,Action,Seinen
Lupin the IIIrd: Jigen Daisuke no Bohyou,897,3897,7.81,12663,27268,85,Movie,1,Finished Airing,,2014,Telecom Animation Film,Adventure,Seinen
Lupin the IIIrd: Jigen Daisuke no Bohyou,897,3897,7.81,12663,27268,85,Movie,1,Finished Airing,,2014,Telecom Animation Film,Drama,Seinen
Maria-sama ga Miteru 3rd,898,4317,7.81,9956,21730,87,OVA,5,Finished Airing,,2006,Studio Deen,Drama,
Maria-sama ga Miteru 3rd,898,4317,7.81,9956,21730,87,OVA,5,Finished Airing,,2006,Studio Deen,Girls Love,
Marine Shukkou!!,899,8042,7.81,2731,4696,44,Music,1,Finished Airing,,2022,Others,,
Owarimonogatari 2nd Season Recaps,900,4096,7.81,8644,24524,41,Special,2,Finished Airing,,2017,Shaft,Comedy,
Owarimonogatari 2nd Season Recaps,900,4096,7.81,8644,24524,41,Special,2,Finished Airing,,2017,Shaft,Mystery,
Owarimonogatari 2nd Season Recaps,900,4096,7.81,8644,24524,41,Special,2,Finished Airing,,2017,Shaft,Supernatural,
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,901,2515,7.81,18647,62705,78,Movie,1,Finished Airing,,2018,Wit Studio,Action,Shounen
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,901,2515,7.81,18647,62705,78,Movie,1,Finished Airing,,2018,Wit Studio,Drama,Shounen
Shingeki no Kyojin: Lost Girls,902,759,7.81,144154,284314,531,OVA,3,Finished Airing,,2017,Wit Studio,Action,
Shingeki no Kyojin: Lost Girls,902,759,7.81,144154,284314,531,OVA,3,Finished Airing,,2017,Wit Studio,Drama,
Slayers Try,903,2749,7.81,28830,52938,219,TV,26,Finished Airing,Spring,1997,Others,Adventure,
Slayers Try,903,2749,7.81,28830,52938,219,TV,26,Finished Airing,Spring,1997,Others,Comedy,
Slayers Try,903,2749,7.81,28830,52938,219,TV,26,Finished Airing,Spring,1997,Others,Fantasy,
Tamayura: Sotsugyou Shashin Part 3 - Akogare,904,6110,7.81,2947,9270,12,Movie,1,Finished Airing,,2015,TYO Animations,Comedy,
Tamayura: Sotsugyou Shashin Part 3 - Akogare,904,6110,7.81,2947,9270,12,Movie,1,Finished Airing,,2015,TYO Animations,Drama,
Tamayura: Sotsugyou Shashin Part 3 - Akogare,904,6110,7.81,2947,9270,12,Movie,1,Finished Airing,,2015,TYO Animations,Slice of Life,
Tensei Oujo to Tensai Reijou no Mahou Kakumei,905,1776,7.81,19629,108925,699,TV,12,Currently Airing,Winter,2023,Others,Fantasy,
Tensei Oujo to Tensai Reijou no Mahou Kakumei,905,1776,7.81,19629,108925,699,TV,12,Currently Airing,Winter,2023,Others,Girls Love,
Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,906,3280,7.8,14204,38225,33,Movie,1,Finished Airing,,2016,Production I.G,Comedy,Shounen
Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,906,3280,7.8,14204,38225,33,Movie,1,Finished Airing,,2016,Production I.G,Sports,Shounen
Last Exile,907,1270,7.8,69312,168182,1797,TV,26,Finished Airing,Spring,2003,Gonzo,Action,
Last Exile,907,1270,7.8,69312,168182,1797,TV,26,Finished Airing,Spring,2003,Gonzo,Adventure,
Last Exile,907,1270,7.8,69312,168182,1797,TV,26,Finished Airing,Spring,2003,Gonzo,Sci-Fi,
Let You Down,908,6912,7.8,4513,6797,21,Music,1,Finished Airing,,2022,Others,Action,
Let You Down,908,6912,7.8,4513,6797,21,Music,1,Finished Airing,,2022,Others,Sci-Fi,
Little Witch Academia,909,712,7.8,170247,302068,1307,Movie,1,Finished Airing,,2013,Trigger,Adventure,
Little Witch Academia,909,712,7.8,170247,302068,1307,Movie,1,Finished Airing,,2013,Trigger,Comedy,
Little Witch Academia,909,712,7.8,170247,302068,1307,Movie,1,Finished Airing,,2013,Trigger,Fantasy,
Lucky☆Star: Original na Visual to Animation,910,1550,7.8,75340,128544,203,OVA,1,Finished Airing,,2008,Kyoto Animation,,
Magi: Sinbad no Bouken,911,1555,7.8,59643,127973,234,OVA,5,Finished Airing,,2014,Others,Action,Shounen
Magi: Sinbad no Bouken,911,1555,7.8,59643,127973,234,OVA,5,Finished Airing,,2014,Others,Adventure,Shounen
Magi: Sinbad no Bouken,911,1555,7.8,59643,127973,234,OVA,5,Finished Airing,,2014,Others,Fantasy,Shounen
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,912,3089,7.8,21919,42690,35,Special,1,Finished Airing,,2010,J.C.Staff,Comedy,Josei
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,912,3089,7.8,21919,42690,35,Special,1,Finished Airing,,2010,J.C.Staff,Romance,Josei
Psycho-Pass 3: First Inspector,913,2075,7.8,34406,86064,148,ONA,3,Finished Airing,,2020,Production I.G,Action,
Psycho-Pass 3: First Inspector,913,2075,7.8,34406,86064,148,ONA,3,Finished Airing,,2020,Production I.G,Mystery,
Psycho-Pass 3: First Inspector,913,2075,7.8,34406,86064,148,ONA,3,Finished Airing,,2020,Production I.G,Sci-Fi,
Saint☆Oniisan (Movie),914,2006,7.8,41459,90694,448,Movie,1,Finished Airing,,2013,A-1 Pictures,Comedy,Seinen
Saint☆Oniisan (Movie),914,2006,7.8,41459,90694,448,Movie,1,Finished Airing,,2013,A-1 Pictures,Slice of Life,Seinen
Seikai no Senki II,915,4231,7.8,11417,22815,115,TV,10,Finished Airing,Summer,2001,Sunrise,Action,
Seikai no Senki II,915,4231,7.8,11417,22815,115,TV,10,Finished Airing,Summer,2001,Sunrise,Romance,
Seikai no Senki II,915,4231,7.8,11417,22815,115,TV,10,Finished Airing,Summer,2001,Sunrise,Sci-Fi,
City Hunter 3,916,4482,7.8,8390,20049,47,TV,13,Finished Airing,Fall,1989,Sunrise,Action,Shounen
City Hunter 3,916,4482,7.8,8390,20049,47,TV,13,Finished Airing,Fall,1989,Sunrise,Comedy,Shounen
City Hunter 3,916,4482,7.8,8390,20049,47,TV,13,Finished Airing,Fall,1989,Sunrise,Mystery,Shounen
Date A Live IV,917,992,7.8,64827,218766,3235,TV,12,Finished Airing,Spring,2022,Others,Comedy,
Date A Live IV,917,992,7.8,64827,218766,3235,TV,12,Finished Airing,Spring,2022,Others,Romance,
Date A Live IV,917,992,7.8,64827,218766,3235,TV,12,Finished Airing,Spring,2022,Others,Sci-Fi,
Detective Conan Movie 07: Crossroad in the Ancient Capital,918,2869,7.8,29114,49056,33,Movie,1,Finished Airing,,2003,TMS Entertainment,Adventure,Shounen
Detective Conan Movie 07: Crossroad in the Ancient Capital,918,2869,7.8,29114,49056,33,Movie,1,Finished Airing,,2003,TMS Entertainment,Comedy,Shounen
Detective Conan Movie 07: Crossroad in the Ancient Capital,918,2869,7.8,29114,49056,33,Movie,1,Finished Airing,,2003,TMS Entertainment,Mystery,Shounen
Emiya-san Chi no Kyou no Gohan,919,1616,7.8,54353,122444,688,ONA,13,Finished Airing,,2018,ufotable,Comedy,
Emiya-san Chi no Kyou no Gohan,919,1616,7.8,54353,122444,688,ONA,13,Finished Airing,,2018,ufotable,Gourmet,
Emiya-san Chi no Kyou no Gohan,919,1616,7.8,54353,122444,688,ONA,13,Finished Airing,,2018,ufotable,Slice of Life,
Hibike! Euphonium Movie 2: Todoketai Melody,920,3872,7.8,7030,27612,29,Movie,1,Finished Airing,,2017,Kyoto Animation,,
Hidamari Sketch x ☆☆☆ Specials,921,5111,7.8,7159,14381,9,Special,2,Finished Airing,,2010,Shaft,Comedy,
Hidamari Sketch x ☆☆☆ Specials,921,5111,7.8,7159,14381,9,Special,2,Finished Airing,,2010,Shaft,Slice of Life,
I'm Your Treasure Box: Anata wa Marine Senchou wo Takarabako kara Mitsuketa.,922,9748,7.8,1486,2542,29,Music,1,Finished Airing,,2022,Others,,
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Action,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Adventure,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Comedy,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Drama,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Fantasy,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Romance,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,923,1924,7.8,51773,97000,204,Movie,1,Finished Airing,,2003,Sunrise,Supernatural,Shounen
Jormungand,924,624,7.8,144850,339977,2898,TV,12,Finished Airing,Spring,2012,White Fox,Action,Seinen
Jormungand,924,624,7.8,144850,339977,2898,TV,12,Finished Airing,Spring,2012,White Fox,Adventure,Seinen
Kekkai Sensen & Beyond,925,494,7.8,184589,410718,1588,TV,12,Finished Airing,Fall,2017,Bones,Action,Shounen
