Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Themes,Demographic
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,Performing Arts,Shounen
Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,School,Shounen
Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,Love Polygon,Josei
Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,School,Josei
Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,Strategy Game,Josei
Fate/stay night: Unlimited Blade Works,356,137,8.19,636054,1004240,15819,TV,12,Finished Airing,Fall,2014,,
Girls & Panzer Movie,357,1888,8.19,53726,99304,1298,Movie,1,Finished Airing,,2015,Military,
Girls & Panzer Movie,357,1888,8.19,53726,99304,1298,Movie,1,Finished Airing,,2015,School,
Haikyuu!! Movie 4: Concept no Tatakai,358,2267,8.19,28274,74453,72,Movie,1,Finished Airing,,2017,School,Shounen
Haikyuu!! Movie 4: Concept no Tatakai,358,2267,8.19,28274,74453,72,Movie,1,Finished Airing,,2017,Team Sports,Shounen
Hunter x Hunter: Greed Island,359,1405,8.19,81316,147483,281,OVA,8,Finished Airing,,2003,,Shounen
Little Busters! Refrain,360,1329,8.19,74751,159733,2063,TV,13,Finished Airing,Fall,2013,School,
Liz to Aoi Tori,361,1586,8.19,47815,125152,2319,Movie,1,Finished Airing,,2018,Music,
Liz to Aoi Tori,361,1586,8.19,47815,125152,2319,Movie,1,Finished Airing,,2018,Performing Arts,
Liz to Aoi Tori,361,1586,8.19,47815,125152,2319,Movie,1,Finished Airing,,2018,School,
Maison Ikkoku,362,2413,8.19,17475,67243,1576,TV,96,Finished Airing,Spring,1986,Adult Cast,Seinen
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,363,2637,8.19,29519,57442,73,Special,1,Finished Airing,,2013,,Shounen
Senki Zesshou Symphogear XV,364,3376,8.19,12698,36393,841,TV,13,Finished Airing,Summer,2019,Idols (Female),
Senki Zesshou Symphogear XV,364,3376,8.19,12698,36393,841,TV,13,Finished Airing,Summer,2019,Music,
Shoujo Kakumei Utena,365,1071,8.19,59396,202663,7646,TV,39,Finished Airing,Spring,1997,Mahou Shoujo,
Shoujo Kakumei Utena,365,1071,8.19,59396,202663,7646,TV,39,Finished Airing,Spring,1997,Psychological,
Stand By Me Doraemon 2,366,4518,8.19,11169,19681,103,Movie,1,Finished Airing,,2020,,Kids
Yoru wa Mijikashi Arukeyo Otome,367,1695,8.19,46785,115317,1575,Movie,1,Finished Airing,,2017,,
Yojouhan Time Machine Blues,368,3611,8.18,7011,31559,176,ONA,6,Finished Airing,,2022,Psychological,
Yojouhan Time Machine Blues,368,3611,8.18,7011,31559,176,ONA,6,Finished Airing,,2022,Time Travel,
Dr. Stone: Stone Wars,369,155,8.18,509517,919111,6994,TV,11,Finished Airing,Winter,2021,Survival,Shounen
Dr. Stone: Stone Wars,369,155,8.18,509517,919111,6994,TV,11,Finished Airing,Winter,2021,Time Travel,Shounen
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,370,482,8.18,230925,420190,2437,Movie,1,Finished Airing,,2017,,
Higurashi no Naku Koro ni Kai,371,434,8.18,243756,460275,7187,TV,24,Finished Airing,Summer,2007,Gore,
Higurashi no Naku Koro ni Kai,371,434,8.18,243756,460275,7187,TV,24,Finished Airing,Summer,2007,Psychological,
Non Non Biyori Repeat,372,1121,8.18,95439,190483,1279,TV,12,Finished Airing,Summer,2015,CGDCT,Seinen
Non Non Biyori Repeat,372,1121,8.18,95439,190483,1279,TV,12,Finished Airing,Summer,2015,Iyashikei,Seinen
Non Non Biyori Repeat,372,1121,8.18,95439,190483,1279,TV,12,Finished Airing,Summer,2015,School,Seinen
Toaru Kagaku no Railgun T,373,1009,8.18,84403,213997,3198,TV,25,Finished Airing,Winter,2020,Super Power,
Luo Xiao Hei Zhan Ji (Movie),374,4365,8.17,6871,21115,303,Movie,1,Finished Airing,,2019,,
Aria the Natural,375,2247,8.17,28303,75473,792,TV,26,Finished Airing,Spring,2006,Iyashikei,Shounen
Black Lagoon: The Second Barrage,376,405,8.17,298805,486073,2940,TV,12,Finished Airing,Fall,2006,Adult Cast,Seinen
Black Lagoon: The Second Barrage,376,405,8.17,298805,486073,2940,TV,12,Finished Airing,Fall,2006,Organized Crime,Seinen
Detective Conan,377,645,8.17,151216,327994,13595,TV,0,Currently Airing,Winter,1996,Detective,Shounen
Detective Conan Movie 20: The Darkest Nightmare,378,3274,8.17,21449,38378,97,Movie,1,Finished Airing,,2016,Detective,Shounen
Digimon Adventure: Last Evolution Kizuna,379,3250,8.17,15805,39028,272,Movie,1,Finished Airing,,2020,,
Girls & Panzer: Saishuushou Part 3,380,4313,8.17,8106,21751,91,Movie,1,Finished Airing,,2021,Military,
Girls & Panzer: Saishuushou Part 3,380,4313,8.17,8106,21751,91,Movie,1,Finished Airing,,2021,School,
K-On!!,381,279,8.17,363753,655967,14113,TV,26,Finished Airing,Spring,2010,CGDCT,
K-On!!,381,279,8.17,363753,655967,14113,TV,26,Finished Airing,Spring,2010,Music,
K-On!!,381,279,8.17,363753,655967,14113,TV,26,Finished Airing,Spring,2010,School,
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Military,Seinen
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,School,Shoujo
Death Parade,384,49,8.16,945189,1653911,27052,TV,12,Finished Airing,Winter,2015,Adult Cast,
Death Parade,384,49,8.16,945189,1653911,27052,TV,12,Finished Airing,Winter,2015,High Stakes Game,
Death Parade,384,49,8.16,945189,1653911,27052,TV,12,Finished Airing,Winter,2015,Psychological,
Dragon Ball Z,385,107,8.16,799241,1155219,35370,TV,291,Finished Airing,Spring,1989,Martial Arts,Shounen
Dragon Ball Z,385,107,8.16,799241,1155219,35370,TV,291,Finished Airing,Spring,1989,Super Power,Shounen
Eiga Daisuki Pompo-san,386,3737,8.16,9228,29630,317,Movie,1,Finished Airing,,2021,Showbiz,
Initial D Fourth Stage,387,1269,8.16,94897,168171,1204,TV,24,Finished Airing,Spring,2004,Racing,Seinen
Initial D Second Stage,388,1101,8.16,120999,196157,956,TV,13,Finished Airing,Fall,1999,Racing,Seinen
Yuukoku no Moriarty,389,559,8.16,152927,370441,6174,TV,11,Finished Airing,Fall,2020,Adult Cast,Shounen
Yuukoku no Moriarty,389,559,8.16,152927,370441,6174,TV,11,Finished Airing,Fall,2020,Historical,Shounen
Yuukoku no Moriarty,389,559,8.16,152927,370441,6174,TV,11,Finished Airing,Fall,2020,Psychological,Shounen
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,390,876,8.16,127798,247257,1020,Movie,1,Finished Airing,,2015,School,
Major: Message,391,3756,8.16,16943,29369,59,OVA,1,Finished Airing,,2010,Team Sports,Shounen
Noragami Aragoto,392,77,8.16,851080,1378833,11361,TV,13,Finished Airing,Fall,2015,Mythology,Shounen
Ouran Koukou Host Club,393,126,8.16,644521,1062454,32646,TV,26,Finished Airing,Spring,2006,Crossdressing,Shoujo
Ouran Koukou Host Club,393,126,8.16,644521,1062454,32646,TV,26,Finished Airing,Spring,2006,Reverse Harem,Shoujo
Ouran Koukou Host Club,393,126,8.16,644521,1062454,32646,TV,26,Finished Airing,Spring,2006,School,Shoujo
Shokugeki no Souma,394,57,8.16,951853,1558622,23359,TV,24,Finished Airing,Spring,2015,School,Shounen
Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,395,1352,8.16,77808,155816,391,Movie,1,Finished Airing,,2008,Mecha,
Lupin III: Cagliostro no Shiro,396,1774,8.15,69205,109151,1249,Movie,1,Finished Airing,,1979,Adult Cast,Seinen
Made in Abyss Movie 1: Tabidachi no Yoake,397,1730,8.15,41699,112999,196,Movie,1,Finished Airing,,2019,Gore,
Made in Abyss Movie 1: Tabidachi no Yoake,397,1730,8.15,41699,112999,196,Movie,1,Finished Airing,,2019,Survival,
Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,398,3639,8.15,8425,31205,96,Movie,1,Finished Airing,,2021,Iyashikei,Shoujo
Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,398,3639,8.15,8425,31205,96,Movie,1,Finished Airing,,2021,Mythology,Shoujo
Dragon Ball Super: Broly,399,590,8.15,249086,358388,2707,Movie,1,Finished Airing,,2018,Martial Arts,Shounen
Dragon Ball Super: Broly,399,590,8.15,249086,358388,2707,Movie,1,Finished Airing,,2018,Super Power,Shounen
Hinamatsuri (TV),400,411,8.15,236511,477978,4239,TV,12,Finished Airing,Spring,2018,Childcare,Seinen
Hinamatsuri (TV),400,411,8.15,236511,477978,4239,TV,12,Finished Airing,Spring,2018,Organized Crime,Seinen
IDOLiSH7 Second Beat!,401,3848,8.15,9246,27804,365,TV,15,Finished Airing,Spring,2020,Idols (Male),
IDOLiSH7 Second Beat!,401,3848,8.15,9246,27804,365,TV,15,Finished Airing,Spring,2020,Music,
Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,402,2890,8.15,25523,48481,78,ONA,1,Finished Airing,,2021,School,
"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",403,2582,8.15,29751,59835,178,OVA,1,Finished Airing,,2016,Mythology,Shoujo
Working!!! Lord of the Takanashi,404,1895,8.15,56408,98771,208,Special,1,Finished Airing,,2016,Workplace,Seinen
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,405,419,8.15,241858,472056,6972,TV,13,Finished Airing,Summer,2022,Psychological,
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,405,419,8.15,241858,472056,6972,TV,13,Finished Airing,Summer,2022,School,
Lupin III: Part 5,406,3149,8.14,15421,41304,377,TV,24,Finished Airing,Spring,2018,Adult Cast,Seinen
Nisemonogatari,407,248,8.14,414915,702474,3839,TV,11,Finished Airing,Winter,2012,,
Nodame Cantabile: Paris-hen,408,1638,8.14,73152,120561,282,TV,11,Finished Airing,Fall,2008,Adult Cast,Josei
Nodame Cantabile: Paris-hen,408,1638,8.14,73152,120561,282,TV,11,Finished Airing,Fall,2008,Music,Josei
Non Non Biyori Nonstop: Bukatsu wo Ganbatta,409,4932,8.14,6820,15800,22,OVA,1,Finished Airing,,2022,CGDCT,Seinen
Non Non Biyori Nonstop: Bukatsu wo Ganbatta,409,4932,8.14,6820,15800,22,OVA,1,Finished Airing,,2022,Iyashikei,Seinen
One Piece Film: Z,410,837,8.14,163615,257184,576,Movie,1,Finished Airing,,2012,,Shounen
Seirei no Moribito,411,1038,8.14,74308,209010,2629,TV,26,Finished Airing,Spring,2007,,
Tensei shitara Slime Datta Ken,412,87,8.14,786278,1294792,26798,TV,24,Finished Airing,Fall,2018,Isekai,
Tensei shitara Slime Datta Ken,412,87,8.14,786278,1294792,26798,TV,24,Finished Airing,Fall,2018,Mythology,
Tensei shitara Slime Datta Ken,412,87,8.14,786278,1294792,26798,TV,24,Finished Airing,Fall,2018,Reincarnation,
Black Clover,413,66,8.14,754521,1499626,42150,TV,170,Finished Airing,Fall,2017,,Shounen
Gankutsuou,414,910,8.14,71419,236796,3751,TV,24,Finished Airing,Fall,2004,,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,415,4231,8.14,11418,22785,41,Movie,4,Finished Airing,,2019,Adult Cast,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,415,4231,8.14,11418,22785,41,Movie,4,Finished Airing,,2019,Military,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,415,4231,8.14,11418,22785,41,Movie,4,Finished Airing,,2019,Space,
Given Movie,416,1019,8.14,112433,212356,1511,Movie,1,Finished Airing,,2020,Music,
Given: Uragawa no Sonzai,417,2255,8.14,29344,75007,707,OVA,1,Finished Airing,,2021,Music,
Given: Uragawa no Sonzai,417,2255,8.14,29344,75007,707,OVA,1,Finished Airing,,2021,School,
JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,418,1168,8.14,98877,182829,801,ONA,12,Finished Airing,,2022,,Shounen
Kaiba,419,1432,8.14,42165,143002,3467,TV,12,Finished Airing,Spring,2008,,
Eizouken ni wa Te wo Dasu na!,420,690,8.13,128260,312277,3781,TV,12,Finished Airing,Winter,2020,Otaku Culture,Seinen
Eizouken ni wa Te wo Dasu na!,420,690,8.13,128260,312277,3781,TV,12,Finished Airing,Winter,2020,School,Seinen
Haikyuu!! Movie 3: Sainou to Sense,421,2213,8.13,29560,77293,92,Movie,1,Finished Airing,,2017,School,Shounen
Haikyuu!! Movie 3: Sainou to Sense,421,2213,8.13,29560,77293,92,Movie,1,Finished Airing,,2017,Team Sports,Shounen
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,422,2349,8.13,41678,69965,906,Music,1,Finished Airing,,2003,Adult Cast,
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,422,2349,8.13,41678,69965,906,Music,1,Finished Airing,,2003,Music,
Katekyo Hitman Reborn!,423,362,8.13,252881,538066,15723,TV,203,Finished Airing,Fall,2006,Organized Crime,Shounen
Katekyo Hitman Reborn!,423,362,8.13,252881,538066,15723,TV,203,Finished Airing,Fall,2006,Super Power,Shounen
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,424,4215,8.13,10236,22974,191,Movie,1,Finished Airing,,2012,Mahou Shoujo,
Princess Tutu,425,1330,8.13,62511,159310,4706,TV,38,Finished Airing,Summer,2002,Mahou Shoujo,
Princess Tutu,425,1330,8.13,62511,159310,4706,TV,38,Finished Airing,Summer,2002,Performing Arts,
Kono Subarashii Sekai ni Shukufuku wo!,426,39,8.12,1183029,1817305,42835,TV,10,Finished Airing,Winter,2016,Isekai,
Kono Subarashii Sekai ni Shukufuku wo!,426,39,8.12,1183029,1817305,42835,TV,10,Finished Airing,Winter,2016,Parody,
Kono Subarashii Sekai ni Shukufuku wo!,426,39,8.12,1183029,1817305,42835,TV,10,Finished Airing,Winter,2016,Reincarnation,
Kuragehime,427,962,8.12,105449,223813,4395,TV,11,Finished Airing,Fall,2010,Crossdressing,Josei
Kuragehime,427,962,8.12,105449,223813,4395,TV,11,Finished Airing,Fall,2010,Visual Arts,Josei
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,428,2447,8.12,36300,65399,81,Special,1,Finished Airing,,2012,,Shounen
Toki wo Kakeru Shoujo,429,228,8.12,436696,754689,5704,Movie,1,Finished Airing,,2006,School,
Toki wo Kakeru Shoujo,429,228,8.12,436696,754689,5704,Movie,1,Finished Airing,,2006,Time Travel,
Boku no Hero Academia 2nd Season,430,14,8.12,1619648,2358564,17149,TV,25,Finished Airing,Spring,2017,School,Shounen
Boku no Hero Academia 2nd Season,430,14,8.12,1619648,2358564,17149,TV,25,Finished Airing,Spring,2017,Super Power,Shounen
Detective Conan Movie 05: Countdown to Heaven,431,2579,8.12,35891,59880,55,Movie,1,Finished Airing,,2001,Detective,Shounen
Detective Conan Movie 14: The Lost Ship in the Sky,432,2736,8.12,30951,53410,57,Movie,1,Finished Airing,,2010,Detective,Shounen
Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,433,5373,8.12,8611,12675,116,Movie,1,Finished Airing,,2011,Mecha,
Fullmetal Alchemist,434,74,8.12,857603,1407064,25249,TV,51,Finished Airing,Fall,2003,Military,Shounen
Ginga Eiyuu Densetsu Gaiden,435,4233,8.12,8387,22732,65,OVA,24,Finished Airing,,1998,Military,
Ginga Eiyuu Densetsu Gaiden,435,4233,8.12,8387,22732,65,OVA,24,Finished Airing,,1998,Space,
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,436,3268,8.12,17343,38769,67,Special,1,Finished Airing,,2015,Gag Humor,Shounen
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,436,3268,8.12,17343,38769,67,Special,1,Finished Airing,,2015,Historical,Shounen
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,436,3268,8.12,17343,38769,67,Special,1,Finished Airing,,2015,Parody,Shounen
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,436,3268,8.12,17343,38769,67,Special,1,Finished Airing,,2015,Samurai,Shounen
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,437,1150,8.12,109138,185118,761,TV,12,Finished Airing,Spring,2020,Isekai,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,437,1150,8.12,109138,185118,761,TV,12,Finished Airing,Spring,2020,Reincarnation,
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,438,4544,8.12,8578,19454,95,TV,13,Finished Airing,Spring,2019,Mecha,Shounen
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,438,4544,8.12,8578,19454,95,TV,13,Finished Airing,Spring,2019,Military,Shounen
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,438,4544,8.12,8578,19454,95,TV,13,Finished Airing,Spring,2019,Space,Shounen
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,439,867,8.11,132751,249409,1508,Movie,1,Finished Airing,,2018,School,
Detroit Metal City,440,1067,8.11,105228,202832,3211,OVA,12,Finished Airing,,2008,Gag Humor,Seinen
Detroit Metal City,440,1067,8.11,105228,202832,3211,OVA,12,Finished Airing,,2008,Music,Seinen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,School,Shounen
Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,Team Sports,Shounen
Doupo Cangqiong: San Nian Zhi Yue,442,7452,8.11,2608,5626,157,ONA,13,Finished Airing,,2021,Martial Arts,
Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,,
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,Gag Humor,Shounen
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,Historical,Shounen
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,Parody,Shounen
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,,2015,Samurai,Shounen
Kaze Tachinu,445,709,8.11,172717,302897,2965,Movie,1,Finished Airing,,2013,Historical,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Mecha,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Military,
Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,Space,
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Adult Cast,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Detective,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Mecha,Seinen
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,,2006,Military,Seinen
Mahoutsukai no Yome: Hoshi Matsu Hito,448,813,8.11,117475,266181,699,OVA,3,Finished Airing,,2016,,Shounen
Romantic Killer,449,1557,8.11,66132,127738,1806,ONA,12,Finished Airing,,2022,Parody,Shounen
Romantic Killer,449,1557,8.11,66132,127738,1806,ONA,12,Finished Airing,,2022,Reverse Harem,Shounen
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,450,1061,8.11,125473,203550,431,ONA,6,Finished Airing,,2019,Gag Humor,Shounen
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,450,1061,8.11,125473,203550,431,ONA,6,Finished Airing,,2019,School,Shounen
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,450,1061,8.11,125473,203550,431,ONA,6,Finished Airing,,2019,Super Power,Shounen
Tamayura: Sotsugyou Shashin Part 4 - Ashita,451,5812,8.11,3047,10440,68,Movie,1,Finished Airing,,2016,CGDCT,
Tamayura: Sotsugyou Shashin Part 4 - Ashita,451,5812,8.11,3047,10440,68,Movie,1,Finished Airing,,2016,Iyashikei,
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,Romantic Subtext,Shounen
"Komi-san wa, Comyushou desu. 2nd Season",452,500,8.1,186585,406659,3656,TV,12,Finished Airing,Spring,2022,School,Shounen
Kuroko no Basket: Saikou no Present desu,453,1887,8.1,52432,99335,197,Special,1,Finished Airing,,2015,School,Shounen
Kuroko no Basket: Saikou no Present desu,453,1887,8.1,52432,99335,197,Special,1,Finished Airing,,2015,Team Sports,Shounen
Overlord IV,454,469,8.1,191026,430345,6463,TV,13,Finished Airing,Summer,2022,Isekai,
Shokugeki no Souma: Ni no Sara,455,123,8.1,687874,1077738,3042,TV,13,Finished Airing,Summer,2016,School,Shounen
Tonikaku Kawaii: SNS,456,1564,8.1,64984,127218,704,OVA,1,Finished Airing,,2021,,Shounen
Tsubasa: Shunraiki,457,2563,8.1,29161,60419,252,OVA,2,Finished Airing,,2009,,Shounen
Tsukimonogatari,458,514,8.1,226109,399107,943,TV,4,Finished Airing,Fall,2014,,
Uchouten Kazoku 2,459,2538,8.1,24589,61443,297,TV,12,Finished Airing,Spring,2017,Mythology,
Zankyou no Terror,460,122,8.1,582164,1093315,21176,TV,11,Finished Airing,Summer,2014,Psychological,
Akatsuki no Yona OVA,461,1565,8.1,66365,126920,355,OVA,3,Finished Airing,,2015,,Shoujo
Baccano! Specials,462,1236,8.1,109268,173496,301,Special,3,Finished Airing,,2008,Historical,
Baccano! Specials,462,1236,8.1,109268,173496,301,Special,3,Finished Airing,,2008,Organized Crime,
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,,Shounen
Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,,2010,Mecha,
Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,,2010,Military,
Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,,2010,Space,
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,Harem,Shounen
5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,School,Shounen
Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,School,Shounen
Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,School,Shounen
Hajime no Ippo: Boxer no Kobushi,468,2837,8.09,28965,49938,66,Special,1,Finished Airing,,2003,Combat Sports,Shounen
