Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",4283,808,6.95,127545.0,270392,1897,TV,13,Finished Airing,Fall,2021,Romance,
Ookami-san to Shichinin no Nakama-tachi,3277,809,7.17,126996.0,269581,775,TV,12,Finished Airing,Summer,2010,Comedy,
Ookami-san to Shichinin no Nakama-tachi,3277,809,7.17,126996.0,269581,775,TV,12,Finished Airing,Summer,2010,Romance,
Noblesse,4598,810,6.88,114266.0,268667,1127,TV,13,Finished Airing,Fall,2020,Action,
Noblesse,4598,810,6.88,114266.0,268667,1127,TV,13,Finished Airing,Fall,2020,Supernatural,
Mangaka-san to Assistant-san to The Animation,3567,811,7.11,126994.0,268562,460,TV,12,Finished Airing,Spring,2014,Comedy,Seinen
Mangaka-san to Assistant-san to The Animation,3567,811,7.11,126994.0,268562,460,TV,12,Finished Airing,Spring,2014,Ecchi,Seinen
Sonny Boy,1009,812,7.76,92764.0,267889,5169,TV,12,Finished Airing,Summer,2021,Award Winning,
Sonny Boy,1009,812,7.76,92764.0,267889,5169,TV,12,Finished Airing,Summer,2021,Mystery,
InuYasha: Kanketsu-hen,352,813,8.2,135589.0,267835,2083,TV,26,Finished Airing,Fall,2009,Action,Shounen
InuYasha: Kanketsu-hen,352,813,8.2,135589.0,267835,2083,TV,26,Finished Airing,Fall,2009,Adventure,Shounen
InuYasha: Kanketsu-hen,352,813,8.2,135589.0,267835,2083,TV,26,Finished Airing,Fall,2009,Fantasy,Shounen
InuYasha: Kanketsu-hen,352,813,8.2,135589.0,267835,2083,TV,26,Finished Airing,Fall,2009,Romance,Shounen
Mahoutsukai no Yome: Hoshi Matsu Hito,449,814,8.11,117760.0,266719,699,OVA,3,Finished Airing,,2016,Drama,Shounen
Mahoutsukai no Yome: Hoshi Matsu Hito,449,814,8.11,117760.0,266719,699,OVA,3,Finished Airing,,2016,Fantasy,Shounen
Haibane Renmei,623,815,7.97,95911.0,266651,7160,TV,13,Finished Airing,Fall,2002,Drama,
Haibane Renmei,623,815,7.97,95911.0,266651,7160,TV,13,Finished Airing,Fall,2002,Fantasy,
Haibane Renmei,623,815,7.97,95911.0,266651,7160,TV,13,Finished Airing,Fall,2002,Mystery,
Bleach Movie 1: Memories of Nobody,1985,816,7.43,165280.0,265993,594,Movie,1,Finished Airing,,2006,Action,Shounen
Bleach Movie 1: Memories of Nobody,1985,816,7.43,165280.0,265993,594,Movie,1,Finished Airing,,2006,Adventure,Shounen
Bleach Movie 1: Memories of Nobody,1985,816,7.43,165280.0,265993,594,Movie,1,Finished Airing,,2006,Fantasy,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,48,817,8.71,132924.0,265947,6084,OVA,4,Finished Airing,,1999,Action,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,48,817,8.71,132924.0,265947,6084,OVA,4,Finished Airing,,1999,Drama,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,48,817,8.71,132924.0,265947,6084,OVA,4,Finished Airing,,1999,Romance,Shounen
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821.0,265973,451,TV,12,Finished Airing,Summer,2019,Adventure,
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821.0,265973,451,TV,12,Finished Airing,Summer,2019,Comedy,
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821.0,265973,451,TV,12,Finished Airing,Summer,2019,Fantasy,
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821.0,265973,451,TV,12,Finished Airing,Summer,2019,Ecchi,
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",5524,819,6.7,127894.0,265891,430,TV,12,Finished Airing,Fall,2015,Comedy,
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",5524,819,6.7,127894.0,265891,430,TV,12,Finished Airing,Fall,2015,Romance,
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",5524,819,6.7,127894.0,265891,430,TV,12,Finished Airing,Fall,2015,Ecchi,
Princess Connect! Re:Dive,3859,820,7.05,113118.0,264853,983,TV,13,Finished Airing,Spring,2020,Adventure,
Princess Connect! Re:Dive,3859,820,7.05,113118.0,264853,983,TV,13,Finished Airing,Spring,2020,Comedy,
Princess Connect! Re:Dive,3859,820,7.05,113118.0,264853,983,TV,13,Finished Airing,Spring,2020,Fantasy,
Princess Connect! Re:Dive,3859,820,7.05,113118.0,264853,983,TV,13,Finished Airing,Spring,2020,Gourmet,
Angel Beats! Specials,1500,821,7.56,155706.0,264350,314,Special,2,Finished Airing,,2010,Comedy,
Angel Beats! Specials,1500,821,7.56,155706.0,264350,314,Special,2,Finished Airing,,2010,Supernatural,
100-man no Inochi no Ue ni Ore wa Tatteiru,6667,822,6.5,134114.0,264245,586,TV,12,Finished Airing,Fall,2020,Action,Shounen
100-man no Inochi no Ue ni Ore wa Tatteiru,6667,822,6.5,134114.0,264245,586,TV,12,Finished Airing,Fall,2020,Drama,Shounen
100-man no Inochi no Ue ni Ore wa Tatteiru,6667,822,6.5,134114.0,264245,586,TV,12,Finished Airing,Fall,2020,Fantasy,Shounen
Fate/kaleid liner Prisma☆Illya,3906,823,7.04,119168.0,263499,1008,TV,10,Finished Airing,Summer,2013,Action,
Fate/kaleid liner Prisma☆Illya,3906,823,7.04,119168.0,263499,1008,TV,10,Finished Airing,Summer,2013,Comedy,
Fate/kaleid liner Prisma☆Illya,3906,823,7.04,119168.0,263499,1008,TV,10,Finished Airing,Summer,2013,Fantasy,
Kanon (2006),635,824,7.96,133164.0,262649,4332,TV,24,Finished Airing,Fall,2006,Drama,
Kanon (2006),635,824,7.96,133164.0,262649,4332,TV,24,Finished Airing,Fall,2006,Romance,
Kanon (2006),635,824,7.96,133164.0,262649,4332,TV,24,Finished Airing,Fall,2006,Supernatural,
Black Cat (TV),2422,825,7.33,126344.0,262186,1768,TV,23,Finished Airing,Fall,2005,Adventure,Shounen
Black Cat (TV),2422,825,7.33,126344.0,262186,1768,TV,23,Finished Airing,Fall,2005,Comedy,Shounen
Black Cat (TV),2422,825,7.33,126344.0,262186,1768,TV,23,Finished Airing,Fall,2005,Sci-Fi,Shounen
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,8159,826,6.24,118789.0,261596,424,TV,10,Finished Airing,Fall,2017,Comedy,
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,8159,826,6.24,118789.0,261596,424,TV,10,Finished Airing,Fall,2017,Romance,
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,8159,826,6.24,118789.0,261596,424,TV,10,Finished Airing,Fall,2017,Ecchi,
Nurarihyon no Mago,1351,827,7.62,114602.0,261374,1325,TV,24,Finished Airing,Summer,2010,Action,Shounen
Nurarihyon no Mago,1351,827,7.62,114602.0,261374,1325,TV,24,Finished Airing,Summer,2010,Supernatural,Shounen
Hajime no Ippo: New Challenger,64,828,8.66,152665.0,260967,1667,TV,26,Finished Airing,Winter,2009,,Shounen
Ao no Exorcist Movie,1442,829,7.58,137047.0,260596,398,Movie,1,Finished Airing,,2012,Action,Shounen
Ao no Exorcist Movie,1442,829,7.58,137047.0,260596,398,Movie,1,Finished Airing,,2012,Fantasy,Shounen
Tejina-senpai,7182,830,6.41,121071.0,259900,456,TV,12,Finished Airing,Summer,2019,Comedy,Seinen
Tejina-senpai,7182,830,6.41,121071.0,259900,456,TV,12,Finished Airing,Summer,2019,Ecchi,Seinen
Saihate no Paladin,4827,831,6.84,114737.0,259823,1302,TV,12,Finished Airing,Fall,2021,Action,
Saihate no Paladin,4827,831,6.84,114737.0,259823,1302,TV,12,Finished Airing,Fall,2021,Adventure,
Saihate no Paladin,4827,831,6.84,114737.0,259823,1302,TV,12,Finished Airing,Fall,2021,Fantasy,
Promare,657,833,7.94,126910.0,259804,3161,Movie,1,Finished Airing,,2019,Action,
Promare,657,833,7.94,126910.0,259804,3161,Movie,1,Finished Airing,,2019,Sci-Fi,
Isekai Ojisan,774,832,7.88,70332.0,259642,1383,TV,13,Finished Airing,Summer,2022,Comedy,
Isekai Ojisan,774,832,7.88,70332.0,259642,1383,TV,13,Finished Airing,Summer,2022,Fantasy,
Akuma no Riddle,6023,834,6.6,124088.0,258844,1017,TV,12,Finished Airing,Spring,2014,Action,
Akuma no Riddle,6023,834,6.6,124088.0,258844,1017,TV,12,Finished Airing,Spring,2014,Girls Love,
Psycho-Pass Movie,1139,835,7.71,130610.0,258322,526,Movie,1,Finished Airing,,2015,Action,
Psycho-Pass Movie,1139,835,7.71,130610.0,258322,526,Movie,1,Finished Airing,,2015,Sci-Fi,
Fate/Grand Order: Zettai Majuu Sensen Babylonia,667,836,7.94,121172.0,258299,2421,TV,21,Finished Airing,Fall,2019,Action,
Fate/Grand Order: Zettai Majuu Sensen Babylonia,667,836,7.94,121172.0,258299,2421,TV,21,Finished Airing,Fall,2019,Fantasy,
Fate/Grand Order: Zettai Majuu Sensen Babylonia,667,836,7.94,121172.0,258299,2421,TV,21,Finished Airing,Fall,2019,Supernatural,
Skip Beat!,482,837,8.08,135738.0,258020,5061,TV,25,Finished Airing,Fall,2008,Comedy,Shoujo
Skip Beat!,482,837,8.08,135738.0,258020,5061,TV,25,Finished Airing,Fall,2008,Drama,Shoujo
Skip Beat!,482,837,8.08,135738.0,258020,5061,TV,25,Finished Airing,Fall,2008,Romance,Shoujo
One Piece Film: Z,412,838,8.14,164132.0,257973,582,Movie,1,Finished Airing,,2012,Action,Shounen
One Piece Film: Z,412,838,8.14,164132.0,257973,582,Movie,1,Finished Airing,,2012,Adventure,Shounen
One Piece Film: Z,412,838,8.14,164132.0,257973,582,Movie,1,Finished Airing,,2012,Fantasy,Shounen
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5816,839,6.65,116416.0,257953,1218,TV,12,Finished Airing,Fall,2020,Action,
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5816,839,6.65,116416.0,257953,1218,TV,12,Finished Airing,Fall,2020,Fantasy,
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5816,839,6.65,116416.0,257953,1218,TV,12,Finished Airing,Fall,2020,Romance,
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",3173,840,7.19,125996.0,257541,1579,TV,12,Finished Airing,Spring,2022,Action,
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",3173,840,7.19,125996.0,257541,1579,TV,12,Finished Airing,Spring,2022,Fantasy,
Nyan Koi!,3425,841,7.14,132727.0,257258,579,TV,12,Finished Airing,Fall,2009,Comedy,
Nyan Koi!,3425,841,7.14,132727.0,257258,579,TV,12,Finished Airing,Fall,2009,Romance,
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,7596,842,6.34,128610.0,257094,826,TV,12,Finished Airing,Winter,2021,Adventure,
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,7596,842,6.34,128610.0,257094,826,TV,12,Finished Airing,Winter,2021,Fantasy,
Higurashi no Naku Koro ni Gou,3081,843,7.2,82732.0,256918,1435,TV,24,Finished Airing,Fall,2020,Horror,
Higurashi no Naku Koro ni Gou,3081,843,7.2,82732.0,256918,1435,TV,24,Finished Airing,Fall,2020,Mystery,
Higurashi no Naku Koro ni Gou,3081,843,7.2,82732.0,256918,1435,TV,24,Finished Airing,Fall,2020,Supernatural,
Higurashi no Naku Koro ni Gou,3081,843,7.2,82732.0,256918,1435,TV,24,Finished Airing,Fall,2020,Suspense,
Hachimitsu to Clover,569,844,8.01,81017.0,256901,4117,TV,24,Finished Airing,Spring,2005,Comedy,Josei
Hachimitsu to Clover,569,844,8.01,81017.0,256901,4117,TV,24,Finished Airing,Spring,2005,Drama,Josei
Hachimitsu to Clover,569,844,8.01,81017.0,256901,4117,TV,24,Finished Airing,Spring,2005,Romance,Josei
Zero kara Hajimeru Mahou no Sho,3776,845,7.07,122050.0,256823,596,TV,12,Finished Airing,Spring,2017,Action,
Zero kara Hajimeru Mahou no Sho,3776,845,7.07,122050.0,256823,596,TV,12,Finished Airing,Spring,2017,Adventure,
Zero kara Hajimeru Mahou no Sho,3776,845,7.07,122050.0,256823,596,TV,12,Finished Airing,Spring,2017,Fantasy,
Jitsu wa Watashi wa,4786,846,6.85,121536.0,256736,530,TV,13,Finished Airing,Summer,2015,Comedy,Shounen
Jitsu wa Watashi wa,4786,846,6.85,121536.0,256736,530,TV,13,Finished Airing,Summer,2015,Fantasy,Shounen
Jitsu wa Watashi wa,4786,846,6.85,121536.0,256736,530,TV,13,Finished Airing,Summer,2015,Romance,Shounen
Love Hina,3591,847,7.1,132873.0,256718,1447,TV,24,Finished Airing,Spring,2000,Comedy,Shounen
Love Hina,3591,847,7.1,132873.0,256718,1447,TV,24,Finished Airing,Spring,2000,Romance,Shounen
Love Hina,3591,847,7.1,132873.0,256718,1447,TV,24,Finished Airing,Spring,2000,Ecchi,Shounen
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1416,848,7.59,157042.0,256077,469,OVA,1,Finished Airing,,2013,Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1416,848,7.59,157042.0,256077,469,OVA,1,Finished Airing,,2013,Romance,
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",928,849,7.79,164160.0,255748,569,Special,1,Finished Airing,,2009,Drama,
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",928,849,7.79,164160.0,255748,569,Special,1,Finished Airing,,2009,Romance,
Midara na Ao-chan wa Benkyou ga Dekinai,5339,850,6.73,126014.0,255634,570,TV,12,Finished Airing,Spring,2019,Comedy,Shounen
Midara na Ao-chan wa Benkyou ga Dekinai,5339,850,6.73,126014.0,255634,570,TV,12,Finished Airing,Spring,2019,Romance,Shounen
Midara na Ao-chan wa Benkyou ga Dekinai,5339,850,6.73,126014.0,255634,570,TV,12,Finished Airing,Spring,2019,Ecchi,Shounen
Working'!!,872,851,7.82,147220.0,255271,452,TV,13,Finished Airing,Fall,2011,,Seinen
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",3348,852,7.15,24759.0,254883,3646,TV,0,Currently Airing,Winter,2023,Action,
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",3348,852,7.15,24759.0,254883,3646,TV,0,Currently Airing,Winter,2023,Fantasy,
Flying Witch,1703,853,7.51,102738.0,254824,1282,TV,12,Finished Airing,Spring,2016,Slice of Life,Shounen
Flying Witch,1703,853,7.51,102738.0,254824,1282,TV,12,Finished Airing,Spring,2016,Supernatural,Shounen
Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,Action,
Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,Adventure,
Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,Mystery,
Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,Sci-Fi,
Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,Supernatural,
Full Metal Panic! The Second Raid,674,855,7.93,144800.0,253140,1259,TV,13,Finished Airing,Summer,2005,,
Youjo Senki Movie,304,856,8.24,132920.0,252774,989,Movie,1,Finished Airing,,2019,Action,
Youjo Senki Movie,304,856,8.24,132920.0,252774,989,Movie,1,Finished Airing,,2019,Fantasy,
Hataraku Saibou!!,2306,857,7.35,85392.0,252642,560,TV,8,Finished Airing,Winter,2021,,Shounen
"Yuusha, Yamemasu",3921,858,7.04,113018.0,252506,1609,TV,12,Finished Airing,Spring,2022,Action,
"Yuusha, Yamemasu",3921,858,7.04,113018.0,252506,1609,TV,12,Finished Airing,Spring,2022,Adventure,
"Yuusha, Yamemasu",3921,858,7.04,113018.0,252506,1609,TV,12,Finished Airing,Spring,2022,Comedy,
"Yuusha, Yamemasu",3921,858,7.04,113018.0,252506,1609,TV,12,Finished Airing,Spring,2022,Fantasy,
Neko no Ongaeshi,1070,859,7.73,158849.0,252324,1368,Movie,1,Finished Airing,,2002,Adventure,
Neko no Ongaeshi,1070,859,7.73,158849.0,252324,1368,Movie,1,Finished Airing,,2002,Award Winning,
Neko no Ongaeshi,1070,859,7.73,158849.0,252324,1368,Movie,1,Finished Airing,,2002,Drama,
Neko no Ongaeshi,1070,859,7.73,158849.0,252324,1368,Movie,1,Finished Airing,,2002,Fantasy,
Naruto: Shippuuden Movie 2 - Kizuna,2652,860,7.28,144825.0,252177,235,Movie,1,Finished Airing,,2008,Action,Shounen
Naruto: Shippuuden Movie 2 - Kizuna,2652,860,7.28,144825.0,252177,235,Movie,1,Finished Airing,,2008,Adventure,Shounen
Naruto: Shippuuden Movie 2 - Kizuna,2652,860,7.28,144825.0,252177,235,Movie,1,Finished Airing,,2008,Fantasy,Shounen
Devils Line,4797,861,6.84,106228.0,252010,1575,TV,12,Finished Airing,Spring,2018,Action,Seinen
Devils Line,4797,861,6.84,106228.0,252010,1575,TV,12,Finished Airing,Spring,2018,Drama,Seinen
Devils Line,4797,861,6.84,106228.0,252010,1575,TV,12,Finished Airing,Spring,2018,Romance,Seinen
Devils Line,4797,861,6.84,106228.0,252010,1575,TV,12,Finished Airing,Spring,2018,Supernatural,Seinen
Sakura Trick,4202,862,6.97,117464.0,251869,1504,TV,12,Finished Airing,Winter,2014,Comedy,Seinen
Sakura Trick,4202,862,6.97,117464.0,251869,1504,TV,12,Finished Airing,Winter,2014,Girls Love,Seinen
Sakura Trick,4202,862,6.97,117464.0,251869,1504,TV,12,Finished Airing,Winter,2014,Romance,Seinen
Shuumatsu no Walküre,5468,863,6.71,143599.0,251792,1492,ONA,12,Finished Airing,,2021,Action,Seinen
Shuumatsu no Walküre,5468,863,6.71,143599.0,251792,1492,ONA,12,Finished Airing,,2021,Drama,Seinen
Shuumatsu no Walküre,5468,863,6.71,143599.0,251792,1492,ONA,12,Finished Airing,,2021,Fantasy,Seinen
Kokoro Connect: Michi Random,654,864,7.94,165115.0,251581,831,Special,4,Finished Airing,,2012,Drama,
Kokoro Connect: Michi Random,654,864,7.94,165115.0,251581,831,Special,4,Finished Airing,,2012,Romance,
Kokoro Connect: Michi Random,654,864,7.94,165115.0,251581,831,Special,4,Finished Airing,,2012,Supernatural,
Psycho-Pass 3,1898,865,7.45,78155.0,251483,489,TV,8,Finished Airing,Fall,2019,Action,
Psycho-Pass 3,1898,865,7.45,78155.0,251483,489,TV,8,Finished Airing,Fall,2019,Sci-Fi,
Psycho-Pass 3,1898,865,7.45,78155.0,251483,489,TV,8,Finished Airing,Fall,2019,Suspense,
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Action,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Adventure,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Award Winning,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Comedy,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Drama,Kids
Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,Fantasy,Kids
Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,Adventure,Seinen
Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,Fantasy,Seinen
Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,Mystery,Seinen
Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,Slice of Life,Seinen
Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,Supernatural,Seinen
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,441,869,8.11,133174.0,250061,1512,Movie,1,Finished Airing,,2018,Comedy,
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,441,869,8.11,133174.0,250061,1512,Movie,1,Finished Airing,,2018,Drama,
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,441,869,8.11,133174.0,250061,1512,Movie,1,Finished Airing,,2018,Romance,
Doukyuusei (Movie),257,868,8.29,133950.0,250045,5809,Movie,1,Finished Airing,,2016,Boys Love,
Doukyuusei (Movie),257,868,8.29,133950.0,250045,5809,Movie,1,Finished Airing,,2016,Romance,
Hetalia Axis Powers,2695,870,7.28,124494.0,249441,4267,ONA,52,Finished Airing,,2009,,
Darker than Black: Kuro no Keiyakusha Gaiden,694,871,7.92,138640.0,249167,821,Special,4,Finished Airing,,2010,Action,
Darker than Black: Kuro no Keiyakusha Gaiden,694,871,7.92,138640.0,249167,821,Special,4,Finished Airing,,2010,Mystery,
Darker than Black: Kuro no Keiyakusha Gaiden,694,871,7.92,138640.0,249167,821,Special,4,Finished Airing,,2010,Sci-Fi,
Paripi Koumei,346,872,8.2,116331.0,248777,2359,TV,12,Finished Airing,Spring,2022,,
Noragami Aragoto OVA,790,873,7.86,132549.0,248673,361,OVA,2,Finished Airing,,2015,Comedy,Shounen
Noragami Aragoto OVA,790,873,7.86,132549.0,248673,361,OVA,2,Finished Airing,,2015,Fantasy,Shounen
Love Live! School Idol Project 2nd Season,980,874,7.77,144372.0,248515,2744,TV,13,Finished Airing,Spring,2014,Award Winning,
Love Live! School Idol Project 2nd Season,980,874,7.77,144372.0,248515,2744,TV,13,Finished Airing,Spring,2014,Slice of Life,
ef: A Tale of Memories.,745,875,7.89,105458.0,248276,2748,TV,12,Finished Airing,Fall,2007,Drama,
ef: A Tale of Memories.,745,875,7.89,105458.0,248276,2748,TV,12,Finished Airing,Fall,2007,Mystery,
ef: A Tale of Memories.,745,875,7.89,105458.0,248276,2748,TV,12,Finished Airing,Fall,2007,Romance,
Love Stage!!,3096,876,7.2,138568.0,248128,1585,TV,10,Finished Airing,Summer,2014,Boys Love,
Love Stage!!,3096,876,7.2,138568.0,248128,1585,TV,10,Finished Airing,Summer,2014,Comedy,
Love Stage!!,3096,876,7.2,138568.0,248128,1585,TV,10,Finished Airing,Summer,2014,Romance,
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,392,877,8.16,128025.0,247708,1019,Movie,1,Finished Airing,,2015,Action,
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,392,877,8.16,128025.0,247708,1019,Movie,1,Finished Airing,,2015,Fantasy,
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,392,877,8.16,128025.0,247708,1019,Movie,1,Finished Airing,,2015,Romance,
To LOVE-Ru Darkness 2nd,1902,878,7.45,130121.0,247642,959,TV,12,Finished Airing,Summer,2015,Comedy,Shounen
To LOVE-Ru Darkness 2nd,1902,878,7.45,130121.0,247642,959,TV,12,Finished Airing,Summer,2015,Romance,Shounen
To LOVE-Ru Darkness 2nd,1902,878,7.45,130121.0,247642,959,TV,12,Finished Airing,Summer,2015,Sci-Fi,Shounen
To LOVE-Ru Darkness 2nd,1902,878,7.45,130121.0,247642,959,TV,12,Finished Airing,Summer,2015,Ecchi,Shounen
New Game!!,1135,879,7.71,126339.0,247026,890,TV,12,Finished Airing,Summer,2017,,
Bungou Stray Dogs: Dead Apple,692,881,7.92,138170.0,246950,1639,Movie,1,Finished Airing,,2018,Action,Seinen
Bungou Stray Dogs: Dead Apple,692,881,7.92,138170.0,246950,1639,Movie,1,Finished Airing,,2018,Mystery,Seinen
Bungou Stray Dogs: Dead Apple,692,881,7.92,138170.0,246950,1639,Movie,1,Finished Airing,,2018,Supernatural,Seinen
Neon Genesis Evangelion: Death & Rebirth,1853,880,7.46,137680.0,246926,671,Movie,1,Finished Airing,,1997,Drama,
Neon Genesis Evangelion: Death & Rebirth,1853,880,7.46,137680.0,246926,671,Movie,1,Finished Airing,,1997,Sci-Fi,
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,7485,882,6.36,127399.0,246741,497,TV,12,Finished Airing,Fall,2019,,
Kuusen Madoushi Kouhosei no Kyoukan,7657,883,6.33,122355.0,246324,330,TV,12,Finished Airing,Summer,2015,Action,
Kuusen Madoushi Kouhosei no Kyoukan,7657,883,6.33,122355.0,246324,330,TV,12,Finished Airing,Summer,2015,Drama,
Kuusen Madoushi Kouhosei no Kyoukan,7657,883,6.33,122355.0,246324,330,TV,12,Finished Airing,Summer,2015,Fantasy,
Shingeki! Kyojin Chuugakkou,3116,884,7.2,136307.0,245912,762,TV,12,Finished Airing,Fall,2015,,Shounen
K: Missing Kings,1285,885,7.64,119651.0,245749,618,Movie,1,Finished Airing,,2014,Action,
K: Missing Kings,1285,885,7.64,119651.0,245749,618,Movie,1,Finished Airing,,2014,Supernatural,
Junjou Romantica,1706,886,7.51,140480.0,245620,4391,TV,12,Finished Airing,Spring,2008,Boys Love,
Junjou Romantica,1706,886,7.51,140480.0,245620,4391,TV,12,Finished Airing,Spring,2008,Comedy,
Junjou Romantica,1706,886,7.51,140480.0,245620,4391,TV,12,Finished Airing,Spring,2008,Drama,
Junjou Romantica,1706,886,7.51,140480.0,245620,4391,TV,12,Finished Airing,Spring,2008,Romance,
Osananajimi ga Zettai ni Makenai Love Comedy,9101,887,6.07,107745.0,245469,1629,TV,12,Finished Airing,Spring,2021,Comedy,
Osananajimi ga Zettai ni Makenai Love Comedy,9101,887,6.07,107745.0,245469,1629,TV,12,Finished Airing,Spring,2021,Romance,
Mahou Sensou,9653,888,5.97,112980.0,244722,322,TV,12,Finished Airing,Winter,2014,Action,
Mahou Sensou,9653,888,5.97,112980.0,244722,322,TV,12,Finished Airing,Winter,2014,Fantasy,
Otome Game Sekai wa Mob ni Kibishii Sekai desu,2332,889,7.35,124032.0,244630,1703,TV,12,Finished Airing,Spring,2022,,
Seitokai Yakuindomo*,1164,890,7.69,119856.0,244496,574,TV,13,Finished Airing,Winter,2014,,Shounen
Knight's & Magic,3706,891,7.08,123220.0,243850,933,TV,13,Finished Airing,Summer,2017,Action,
Knight's & Magic,3706,891,7.08,123220.0,243850,933,TV,13,Finished Airing,Summer,2017,Fantasy,
Medaka Box,4009,892,7.02,104986.0,243746,427,TV,12,Finished Airing,Spring,2012,Action,Shounen
Medaka Box,4009,892,7.02,104986.0,243746,427,TV,12,Finished Airing,Spring,2012,Comedy,Shounen
Medaka Box,4009,892,7.02,104986.0,243746,427,TV,12,Finished Airing,Spring,2012,Ecchi,Shounen
Kamisama ni Natta Hi,5059,893,6.79,109456.0,243513,1530,TV,12,Finished Airing,Fall,2020,Drama,
Kamisama ni Natta Hi,5059,893,6.79,109456.0,243513,1530,TV,12,Finished Airing,Fall,2020,Fantasy,
